stop_id,stop_name,stop_lat,stop_lon,wheelchair_boarding,sa2_code21,sa2_name21,sa4_name21,geometry
2120126,Elouera Rd After Westleigh Dr,-33.7161523032216,151.066249560736,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.06625503133793 -33.71613960569022)
2120127,Elouera Rd At Eucalyptus Dr,-33.7159295236077,151.068632718797,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.06863818908946 -33.715916826295974)
2120128,Corang Rd After Eucalyptus Dr,-33.7145487825702,151.069516313941,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.06952178429123 -33.71453608533079)
2120129,Corang Rd Before Quarter Sessions Rd,-33.7147396442459,151.072468863824,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.0724743337288 -33.71472694728196)
2120130,Quarter Sessions Rd After Corang Rd,-33.7144623904006,151.072951730137,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.0729572000099 -33.714449693479544)
2120131,Quarter Sessions Rd Before Barkala Pl,-33.711023134252,151.072595014107,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07260048448788 -33.711010437273636)
2120132,Quarter Sessions Rd After Barkala Pl,-33.7086985082426,151.071773529079,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07177899988577 -33.70868581117161)
2120133,Quarter Sessions Rd After Silver Cres,-33.7065499599109,151.072987268019,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.0729927389387 -33.70653726293749)
2120134,Quarter Sessions Rd Opp Higgins Pl,-33.7043424069115,151.075168435952,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07517390685493 -33.704329710125094)
2120135,Quarter Sessions Rd At Western Cres,-33.7030132246832,151.076399243791,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07640471469554 -33.70300052800172)
2120136,219 Quarter Sessions Rd,-33.7013483711382,151.076881058541,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07688652959834 -33.70133567448975)
2120137,266 Quarter Sessions Rd,-33.6998652679216,151.07840636295,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07841183398762 -33.699852571404364)
2120138,234 Quarter Sessions Rd,-33.7012699396604,151.077890708342,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07789617926622 -33.70125724310516)
2120139,Quarter Sessions Rd Before Howes Cl,-33.7030816386171,151.076510287459,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07651575833867 -33.70306894194643)
2120140,Quarter Sessions Rd After Higgins Pl,-33.70452991018,151.075220428823,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.0752258996936 -33.70451721339973)
2120141,Quarter Sessions Rd Opp Silver Cres,-33.706784579858,151.072976798892,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07298226978202 -33.70677188288527)
2120142,Goodlands Av After The Esplanade,-33.7275979244203,151.078458218922,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07846368626446 -33.72758522810293)
2120143,Goodlands Av Before Nicholson Av,-33.7271696752647,151.075332222414,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.0753376902584 -33.727156978654016)
2120144,Nicholson Av Opp Barrett Av,-33.7248806639959,151.075342471757,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.0753479399044 -33.724867967370095)
2120146,Nicholson Av At Dobson St,-33.7231832824881,151.073536805061,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07354227369112 -33.72317058568269)
2120147,Nicholson Av Before Quarter Sessions Rd,-33.7226890166501,151.072133174123,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.0721386430186 -33.72267631971088)
2120148,Nicholson Av After Quarter Sessions Rd,-33.7225706400318,151.072170707478,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.072176176384 -33.72255794309523)
2120149,Nicholson Av Opp Dobson St,-33.7230994685874,151.073619104834,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07362457346352 -33.72308677178904)
2120151,Nicholson Av Before Barrett Av,-33.7246223575718,151.075524344147,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07552981230285 -33.724609660961065)
2120152,Goodlands Av After Nicholson Av,-33.7270700026067,151.07534907076,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07535453861527 -33.727057305996894)
2120153,Goodlands Av Before The Esplanade,-33.7274874742866,151.078528471619,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07853393896616 -33.727474777974976)
2120154,Goodlands Av At The Esplanade,-33.7277054409814,151.080382821343,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.0803882883972 -33.72769274484353)
2120155,Loch Maree Av Before Blantyre Cl,-33.7278675242384,151.086914674511,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08692014061387 -33.72785482870842)
2120156,"Thornleigh Station, Bellevue St",-33.7310731199977,151.079906214469,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07991168114305 -33.731060423839246)
2120157,Loch Maree Av After Pennant Hills Rd,-33.7280116512397,151.08501279287,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.0850182592244 -33.72799895553403)
2120158,Loch Maree Av After Blantyre Cl,-33.7279434207808,151.086799657034,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08680512314314 -33.72793072524065)
2120170,Wareemba Av Opp Derribong Pl,-33.7138522393615,151.082411048856,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08241651746425 -33.71383954331459)
2120171,Wareemba Av Before Vale Rd,-33.7099820964937,151.080373185841,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08037865525384 -33.70996940023029)
2120173,Elouera Rd At Iron Bark Cl,-33.7157492400737,151.066996072561,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.06700154311028 -33.71573654260879)
2120175,Elouera Rd Before Eucalyptus Dr,-33.715632519831,151.066710220397,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.06671569100249 -33.71561982233874)
2120176,"Thornleigh West Public School, Giblett Av",-33.7247564293248,151.072284885223,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07229035382213 -33.72474373241421)
2120178,The Comenarra Pkwy Opp Butterfield St,-33.7323012656907,151.085809535584,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08581500125416 -33.73228857008922)
2120179,The Comenarra Pkwy Before Wood St,-33.731651682106,151.083114992581,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08312045872123 -33.73163898624965)
2120180,The Comenarra Pkwy At Butterfield St,-33.7321738148459,151.085577014687,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08558248040725 -33.73216111922193)
2120182,"Thornleigh Station, Bellevue St",-33.7310899555873,151.079669760677,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07967522738247 -33.731077259406995)
2120189,Wood St Opp Thornleigh Marketplace,-33.7320656260446,151.082315026407,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08232049260604 -33.73205293011686)
2120191,The Esplanade At Duffy Av,-33.7247509693382,151.081170144,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08117561133517 -33.72473827325268)
2120217,Wood St After Bellevue St,-33.7318047317263,151.082302650779,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08230811701455 -33.731792035795564)
2120220,Chilvers Rd At Sefton Rd (Virtual),-33.7211096600963,151.08120240331,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08120787112492 -33.721096963988174)
212053,Kooringal Av Opp Gilgandra Av,-33.7199547223877,151.078527443105,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.0785329114542 -33.71994202602301)
212054,Kooringal Av Opp Larool Cres,-33.7189828468415,151.078761755782,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07876722422714 -33.718970150491735)
212055,Kooringal Av Opp Yarrabung Av,-33.7182383744155,151.078931358897,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07893682741698 -33.718225678076266)
212056,Kooringal Av Opp Bungowen Av,-33.7161485430595,151.079457739068,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07946320779106 -33.71613584675444)
212057,Bungowen Av After Kooringal Av,-33.7164055283279,151.080677534077,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.0806830025923 -33.716392832137934)
212058,Bungowen Av At Yarrabung Av,-33.718332002585,151.080186572514,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08019204084295 -33.71831930636298)
212059,Yarrabung Av At Wareemba Av,-33.7184730061688,151.0810989912,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08110445938036 -33.718460310032526)
212060,31 Wareemba Av,-33.7165040422551,151.081512442197,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.0815179105804 -33.716491346143385)
212061,41 Wareemba Av,-33.7154148544537,151.081751937077,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.0817574055712 -33.71540215835656)
212062,79 Wareemba Av,-33.7119170404253,151.081532249016,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08153771800662 -33.71190434428316)
212063,Wareemba Av Before Vale Rd,-33.7099935861631,151.08029825952,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08030372894197 -33.70998088989282)
212064,Vale Rd At Wareemba Av,-33.7094270861702,151.081080031723,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08108550110907 -33.70941438996855)
212065,Norman Av Opp Vale Rd,-33.7090441615377,151.082032213988,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08203768328954 -33.70903146542178)
212066,Norman Av Opp Vantage Pl,-33.7104385927523,151.08318723759,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.0831927065418 -33.71042589675348)
212067,62 Norman Av,-33.7122414943686,151.084523398341,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.084528866863 -33.71222879850658)
212068,Norman Av Opp 62,-33.7141875603216,151.084529440353,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.0845349086153 -33.71417486447382)
212069,Norman Av Opp Yaralla Cres,-33.7163889746815,151.085259231117,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.0852646989826 -33.716376278917004)
212070,Beresford Rd At Dartford Rd,-33.7171638395741,151.086891786675,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08689725420527 -33.71715114396672)
212071,Dartford Rd At Judson Rd,-33.7183312207528,151.087011890026,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08701735738387 -33.718318525164776)
212072,"Normanhurst West Public School, Dartford Rd",-33.7214401684822,151.087817228201,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08782269503064 -33.72142747299087)
212073,Dartford Rd Opp Normanhurst West Public School,-33.7212774478829,151.087561495426,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08756696231367 -33.72126475236665)
212074,29 Dartford Rd,-33.7199821866235,151.086950081949,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08695554909602 -33.71996949104136)
212075,Dartford Rd Opp Judson Rd,-33.7186632955102,151.086779653102,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08678512044875 -33.718650599902944)
212076,Beresford Rd At Dartford Rd,-33.7172404487446,151.08675525157,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08676071910946 -33.71722775312507)
212077,Norman Av At Yaralla Cres,-33.7162763021256,151.085124498334,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08512996623378 -33.71626360634779)
212078,41 Norman Av,-33.7142001224758,151.084422215908,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08442768418385 -33.71418742661816)
212079,Norman Av Opp 41,-33.7122004347306,151.084402851538,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08440832008256 -33.71218773885709)
212080,Norman Av At Vantage Pl,-33.7105213423032,151.083137252657,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08314272160493 -33.71050864630032)
212081,Norman Av Before Vale Rd,-33.709127979598,151.081949935018,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08195540432013 -33.70911528347504)
212082,Vale Rd Opp Wareemba Av,-33.7094242362236,151.081166148229,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.0811716176032 -33.70941154002992)
212083,Wareemba Av Opp 79,-33.7118937030055,151.081692869306,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08169833827688 -33.71188100687811)
212084,Wareemba Av At Derribong Pl,-33.7139479919321,151.082512625973,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08251809455408 -33.7139352958953)
212085,34 Wareemba Av,-33.7165184715521,151.081620949452,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08162641781803 -33.716505775450564)
212086,Wareemba Av Opp Yarrabung Av,-33.7184029047748,151.081311320044,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08131678820345 -33.71839020865775)
212087,Bungowen Av At Yarrabung Av,-33.7181714923524,151.080135836378,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.0801413047355 -33.718158796124555)
212088,Bungowen Av Before Kooringal Av,-33.7165184727841,151.080531933627,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.080537402148 -33.716505776581414)
212089,Kooringal Av At Bungowen Av,-33.7161449814083,151.079565393305,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07957086201318 -33.71613228511321)
212090,Kooringal Av At Yarrabung Av,-33.7183798240586,151.079013537656,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.0790190061455 -33.71836712772799)
212091,Kooringal Av At Larool Cres,-33.7192880126626,151.078797777228,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07880324562743 -33.71927531631833)
212092,Kooringal Av At Gilgandra Av,-33.7201684996385,151.078602266593,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.07860773490313 -33.72015580328227)
212093,Sefton Rd Opp Lockerbie Rd,-33.7218984568482,151.085951966335,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.0859574333691 -33.72188576118681)
212094,Sefton Rd Opp Adamson Av,-33.7217676376674,151.085277213378,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08528268052552 -33.72175494194241)
212095,Sefton Rd Before Chilvers Rd,-33.7212625869273,151.082298728392,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08230419603058 -33.72124989092208)
212096,Sefton Rd At Larool Cres,-33.7211110744161,151.082248412656,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.0822538803219 -33.72109837840514)
212097,Sefton Rd At Adamson Av,-33.7215789925727,151.084987905141,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08499337235477 -33.7215662968195)
212098,Sefton Rd Opp Lymoore Av,-33.7219049007592,151.087116834589,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.08712230145647 -33.72189220520606)
212099,Duffy Av Before Sinclair Av,-33.7242895749911,151.079865055196,0,121021406,Normanhurst - Thornleigh - Westleigh,Sydney - North Sydney and Hornsby,POINT (151.0798705227783 -33.72427687878111)
G2000220,Clarence St After Market St,-33.8703660319012,151.2053914233,0,117031644,Sydney (North) - Millers Point,Sydney - City and Inner South,POINT (151.20539685345648 -33.87035334840674)
G205712,Pacific Hwy Before View St,-33.7922123428139,151.180041475985,0,121011399,Chatswood (West) - Lane Cove North,Sydney - North Sydney and Hornsby,POINT (151.18004692023413 -33.7921996564051)
G205713,Pacific Hwy Before Wyvern Av,-33.7904645768919,151.180301704423,0,121011399,Chatswood (West) - Lane Cove North,Sydney - North Sydney and Hornsby,POINT (151.18030714886885 -33.79045189049511)
G2067133,Anderson St Opp Chatswood Presbyterian Church,-33.7943909036847,151.182219541687,0,121011684,Chatswood - East,Sydney - North Sydney and Hornsby,POINT (151.18222498533402 -33.79437821749438)
G206784,Ashley St At Anderson St,-33.7908083630541,151.181322022426,0,121011684,Chatswood - East,Sydney - North Sydney and Hornsby,POINT (151.1813274666804 -33.79079567675489)
G206785,Anderson St At Tulip St,-33.7925284804593,151.18161082972,0,121011684,Chatswood - East,Sydney - North Sydney and Hornsby,POINT (151.181616273703 -33.792515794199126)
G206786,"Chatswood Presbyterian Church, Anderson St",-33.7945631229471,151.182454556193,0,121011684,Chatswood - East,Sydney - North Sydney and Hornsby,POINT (151.18245999978345 -33.79455043677992)
G206789,Anderson St Opp Tulip St,-33.792810987587,151.181516674984,0,121011684,Chatswood - East,Sydney - North Sydney and Hornsby,POINT (151.18152211894264 -33.792798301320026)
G206790,Ashley St Before Archer St,-33.790274490636,151.182450673092,0,121011684,Chatswood - East,Sydney - North Sydney and Hornsby,POINT (151.18245611725686 -33.79026180443833)
G206791,Pacific Hwy At Ashley St,-33.7908073432284,151.1805557986,0,121011684,Chatswood - East,Sydney - North Sydney and Hornsby,POINT (151.1805612429638 -33.79079465685774)
G206793,Pacific Hwy At Railway St,-33.7932987088419,151.179889329748,0,121011684,Chatswood - East,Sydney - North Sydney and Hornsby,POINT (151.17989477387346 -33.793286022426564)
G2069100,Shirley Rd After Abingdon Rd,-33.787711432955,151.16822222583,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.16822767236653 -33.78769874541246)
G2069101,Shirley Rd Opp Glen Rd,-33.7877775642313,151.169995137631,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.17000058390587 -33.7877648768545)
G2069102,Shirley Rd After Alston Way,-33.7867881590283,151.172871379942,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.17287682593908 -33.78677547191273)
G2069103,Shirley Rd Before Pacific Hwy,-33.7835909129684,151.17416193258,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.17416737882073 -33.78357822595072)
G2069104,20 Shirley Rd,-33.7858041056397,151.17425871241,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.17426415834092 -33.78579141864659)
G2069105,Shirley Rd Opp Alston Way,-33.7870473252141,151.172668158446,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.17267360443742 -33.787034638081415)
G2069106,Shirley Rd At Glen Rd,-33.7878585217336,151.169999068978,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.1700045152415 -33.78784583435774)
G2069107,Shirley Rd After Toongarah Rd,-33.7878173079867,151.168022338361,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.16802778491189 -33.787804620426265)
G2069108,Longford St At Shirley Rd,-33.7889170106362,151.166144124253,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.16614957092466 -33.788904322908394)
G2069109,Longford St Before Abingdon Rd,-33.7876480555459,151.165834369625,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.16583981651053 -33.78763536778031)
G2069110,Longford St At Abingdon Rd,-33.7868484704909,151.166831494339,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.16683694118922 -33.78683578281265)
G2069111,Abingdon Rd After Longford St,-33.7860923836324,151.167075365538,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.16708081245457 -33.78607969597157)
G2069112,28 Abingdon Rd,-33.7856891205005,151.165145858941,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.16515130618657 -33.78567643265697)
G2069113,Abingdon Rd At Kimo St,-33.7867492638286,151.163103869677,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.163109317072 -33.786736575802195)
G2069116,Shirley Rd Before Bromborough Rd,-33.7857915913007,151.174096245323,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.17410169127876 -33.78577890429234)
G2069117,Abingdon Rd Opp Westbourne Rd,-33.7850561001638,151.167079035587,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.16708448264157 -33.78504341249602)
G2069119,Roseville Av At Hill St,-33.7835734989267,151.177333434016,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.1773388798069 -33.78356081220466)
G2069133,Abingdon Rd At Westbourne Rd,-33.7848988063742,151.16720088963,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.16720633668825 -33.784886118716685)
G206974,Gregory St After Clanville Rd,-33.7780448230246,151.180948813995,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.1809542600101 -33.77803213660093)
G206975,Gregory St At Dudley Av,-33.7791309718624,151.181864855526,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.18187030126523 -33.77911828553179)
G206977,Roseville Av Before Hill St,-33.7836511677106,151.177434324418,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.17743977018415 -33.78363848099851)
G206978,Hill St At Victoria St,-33.7860945357486,151.179776040673,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.17978148577848 -33.78608184927209)
G206979,Archer St At William St,-33.7887407126893,151.182246473531,0,121011684,Chatswood - East,Sydney - North Sydney and Hornsby,POINT (151.1822519179302 -33.788728026461804)
G206981,Pacific Hwy Before Maclaurin Pde,-33.786633862962,151.178485829591,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.1784912748083 -33.786621176368925)
G206984,Hill St Opp Victoria St,-33.7860543121881,151.179633805239,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.17963925037014 -33.78604162569802)
G206986,Gerald Av At Roseville Av,-33.7808159187944,151.181331862339,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.18133730792883 -33.780803232425924)
G206987,Gregory St After Dudley Av,-33.7789433171482,151.181553608813,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.18155905462174 -33.77893063078724)
G206988,Gregory St At Clanville Rd,-33.7778650639903,151.180670326283,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.18067577236187 -33.77785237753937)
G206989,Clanville Rd At Cranbrook Av,-33.7769074119215,151.182339240108,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.1823446860771 -33.77689472561952)
G206991,Pacific Hwy After Clanville Rd,-33.7833183362885,151.175292453835,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.175297899951 -33.78330564937433)
G206993,Pacific Hwy Before Boundary St,-33.7870506468279,151.178948529136,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.17895397423155 -33.78703796028093)
G206994,Pacific Hwy Before William St,-33.7887598844828,151.18008922222,0,121011684,Chatswood - East,Sydney - North Sydney and Hornsby,POINT (151.18009466692425 -33.78874719805421)
G206995,85 Abingdon Rd,-33.786405039115,151.163691462849,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.16369691020623 -33.78639235114093)
G206996,Abingdon Rd Before Westbourne Rd,-33.7854881965751,151.165492203821,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.16549765104406 -33.785475508762445)
G206997,Abingdon Rd After Westbourne Rd,-33.7861419819462,151.167207260235,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.16721270712608 -33.786129294298014)
G206998,Longford St After Abingdon Rd,-33.7870129372702,151.166763939142,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.16676938597985 -33.787000249586804)
G2070100,Bradfield Rd Opp CSIRO Lindfield,-33.7818100721452,151.148999075326,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.1490045253922 -33.781797382769824)
G2070101,Bradfield Rd At Charles St,-33.7789234453728,151.149366771985,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.1493722223844 -33.7789107560114)
G2070102,Bradfield Rd At Bradfield Lane,-33.7766752135511,151.149506341133,0,121031408,Lindfield - Roseville,Sydney - North Sydney and Hornsby,POINT (151.1495117918128 -33.77666252418692)
G2070103,Provincial Rd After Lady Game Dr,-33.775595235925,151.15000443957,0,121031407,Gordon - Killara,Sydney - North Sydney and Hornsby,POINT (151.15000989032308 -33.77558254659962)
G2070104,Provincial Rd Opp Primula St,-33.7764129075587,151.155417116077,0,121031407,Gordon - Killara,Sydney - North Sydney and Hornsby,POINT (151.15542256594932 -33.77640021874332)
